date,prediction,real_price
2015/03/31,245.4014129638672,244.22
2015/04/01,246.4796142578125,247.27
2015/04/02,247.64114379882807,253.01
2015/04/03,246.5583953857422,254.32
2015/04/04,250.73019409179688,253.7
2015/04/05,242.64306640625,260.6
2015/04/06,246.12448120117188,255.49
2015/04/07,245.02981567382807,253.18
2015/04/08,246.6630859375,245.02
2015/04/09,250.81451416015625,243.68
2015/04/10,251.7657012939453,236.07
2015/04/11,251.3153076171875,236.55
2015/04/12,257.508544921875,236.15
2015/04/13,253.4691925048828,224.59
2015/04/14,251.10275268554688,219.16
2015/04/15,244.79623413085935,223.83
2015/04/16,244.5228271484375,228.57
2015/04/17,239.04405212402344,222.88
2015/04/18,239.3895263671875,223.36
2015/04/19,238.826171875,222.6
2015/04/20,230.20700073242188,224.63
2015/04/21,226.9262237548828,235.27
2015/04/22,230.107421875,234.18
2015/04/23,234.04296875,236.46
2015/04/24,229.9492645263672,231.27
2015/04/25,230.29458618164065,226.39
2015/04/26,229.2494659423828,219.43
2015/04/27,231.0890350341797,229.29
2015/04/28,237.9537353515625,225.85
2015/04/29,237.75094604492188,225.81
2015/04/30,238.41305541992188,236.15
2015/05/01,234.6771240234375,232.08
2015/05/02,231.1654510498047,234.93
2015/05/03,227.60862731933597,240.36
2015/05/04,235.2530517578125,239.02
2015/05/05,232.6599578857422,236.12
2015/05/06,231.2603302001953,229.78
2015/05/07,238.25538635253903,237.33
2015/05/08,235.32565307617188,243.86
2015/05/09,237.3770294189453,241.83
2015/05/10,241.9363555908203,240.3
2015/05/11,241.4031219482422,242.16
2015/05/12,239.18397521972656,241.11
2015/05/13,234.00894165039065,236.38
2015/05/14,239.7843475341797,236.93
2015/05/15,244.4871063232422,237.6
2015/05/16,243.0245056152344,236.15
2015/05/17,241.5691680908203,236.8
2015/05/18,243.5747833251953,233.13
2015/05/19,244.1799774169922,231.95
2015/05/20,241.1283264160156,234.02
2015/05/21,241.5276031494141,235.34
2015/05/22,242.0096435546875,240.35
2015/05/23,240.96633911132807,238.87
2015/05/24,241.52981567382807,240.95
2015/05/25,237.58551025390625,237.11
2015/05/26,236.93052673339844,237.12
2015/05/27,238.31272888183597,237.28
2015/05/28,239.1554412841797,237.41
2015/05/29,242.7610626220703,237.1
2015/05/30,241.69580078125,233.35
2015/05/31,243.19293212890625,230.19
2015/06/01,239.38021850585935,222.93
2015/06/02,239.17428588867188,225.8
2015/06/03,239.45114135742188,225.87
2015/06/04,239.8726043701172,224.32
2015/06/05,239.6494903564453,224.95
2015/06/06,236.9505615234375,225.62
2015/06/07,234.5591735839844,222.88
2015/06/08,229.69631958007807,228.49
2015/06/09,231.1156311035156,229.05
2015/06/10,230.4925537109375,228.8
2015/06/11,229.11236572265625,229.71
2015/06/12,229.56576538085935,229.98
2015/06/13,230.0477600097656,232.4
2015/06/14,228.3085479736328,233.54
2015/06/15,232.7530517578125,236.82
2015/06/16,233.69366455078125,250.9
2015/06/17,233.13385009765625,249.28
2015/06/18,233.62249755859372,249.01
2015/06/19,233.8168029785156,244.61
2015/06/20,235.55831909179688,245.21
2015/06/21,236.61349487304688,243.94
2015/06/22,238.7222595214844,246.99
2015/06/23,248.78170776367188,244.3
2015/06/24,248.9501037597656,240.51
2015/06/25,248.64801025390625,242.8
2015/06/26,245.47618103027344,243.59
2015/06/27,245.90841674804688,250.99
2015/06/28,244.08267211914065,249.01
2015/06/29,245.98745727539065,257.06
2015/06/30,243.7726287841797,263.07
2015/07/01,240.9550018310547,258.62
2015/07/02,242.6856231689453,255.41
2015/07/03,243.25579833984372,256.34
2015/07/04,248.6163330078125,260.89
2015/07/05,247.35972595214844,271.91
2015/07/06,253.24102783203125,269.03
2015/07/07,257.4126281738281,266.21
2015/07/08,253.71173095703125,270.79
2015/07/09,251.28421020507807,269.23
2015/07/10,251.98141479492188,284.89
2015/07/11,255.47418212890625,293.11
2015/07/12,265.0849304199219,310.87
2015/07/13,262.56787109375,292.05
2015/07/14,259.66424560546875,287.46
2015/07/15,264.2332458496094,285.83
2015/07/16,262.6246337890625,278.09
2015/07/17,282.5351257324219,279.47
2015/07/18,292.2929382324219,274.9
2015/07/19,308.4562683105469,273.61
2015/07/20,291.3438720703125,278.98
2015/07/21,286.67559814453125,275.83
2015/07/22,284.9384460449219,277.22
2015/07/23,276.09210205078125,276.05
2015/07/24,277.9301147460937,288.28
2015/07/25,271.6905517578125,288.7
2015/07/26,272.6380615234375,292.69
2015/07/27,279.35992431640625,293.62
2015/07/28,276.499267578125,294.43
2015/07/29,277.98046875,289.59
2015/07/30,277.10137939453125,287.72
2015/07/31,288.6391906738281,284.65
2015/08/01,289.00494384765625,281.6
2015/08/02,292.5662536621094,282.61
2015/08/03,293.3689880371094,281.23
2015/08/04,294.0275573730469,285.22
2015/08/05,289.8379821777344,281.88
2015/08/06,288.2644348144531,278.58
2015/08/07,285.495361328125,279.58
2015/08/08,282.6233825683594,261.0
2015/08/09,283.7627868652344,265.08
2015/08/10,282.43768310546875,264.47
2015/08/11,286.1270446777344,270.39
2015/08/12,283.0780334472656,266.38
2015/08/13,279.8529357910156,264.08
2015/08/14,280.8551940917969,265.68
2015/08/15,257.3404541015625,261.55
2015/08/16,261.7784118652344,258.51
2015/08/17,260.67791748046875,257.98
2015/08/18,267.2623596191406,211.08
2015/08/19,262.4716796875,226.68
2015/08/20,259.5940856933594,235.35
2015/08/21,261.8161926269531,232.57
2015/08/22,256.2542724609375,230.39
2015/08/23,252.384521484375,228.17
2015/08/24,251.86300659179688,210.49
2015/08/25,216.07589721679688,221.61
2015/08/26,228.57550048828125,225.83
2015/08/27,235.07208251953125,224.77
2015/08/28,233.0667266845703,231.4
2015/08/29,231.49562072753903,229.78
2015/08/30,229.32858276367188,228.76
2015/08/31,215.8428497314453,230.06
2015/09/01,223.1212310791016,228.12
2015/09/02,226.430419921875,229.28
2015/09/03,226.4462432861328,227.18
2015/09/04,231.2273712158203,230.3
2015/09/05,230.0579071044922,235.02
2015/09/06,229.59817504882807,239.84
2015/09/07,230.5118103027344,239.85
2015/09/08,228.8678741455078,243.61
2015/09/09,229.25836181640625,238.17
2015/09/10,227.4873046875,238.48
2015/09/11,229.74148559570312,240.11
2015/09/12,233.16555786132807,235.23
2015/09/13,236.69772338867188,230.51
2015/09/14,236.68804931640625,230.64
2015/09/15,238.6265869140625,230.3
2015/09/16,234.86895751953125,229.09
2015/09/17,234.76133728027344,229.81
2015/09/18,235.9940643310547,232.98
2015/09/19,232.34239196777344,231.49
2015/09/20,228.9498291015625,231.21
2015/09/21,228.81661987304688,227.09
2015/09/22,229.4110565185547,230.62
2015/09/23,228.6487274169922,230.28
2015/09/24,230.1190643310547,234.53
2015/09/25,232.40809631347656,235.14
2015/09/26,231.3315887451172,234.34
2015/09/27,230.99267578125,232.76
2015/09/28,227.6076202392578,239.14
2015/09/29,230.3870849609375,236.69
2015/09/30,231.34548950195312,236.06
2015/10/01,234.0384063720703,237.55
2015/10/02,234.47935485839844,237.29
2015/10/03,233.90118408203125,238.73
2015/10/04,231.91981506347656,238.26
2015/10/05,236.3878173828125,240.38
2015/10/06,234.5963592529297,246.06
2015/10/07,233.44212341308597,242.97
2015/10/08,235.7242889404297,242.3
2015/10/09,235.53538513183597,243.93
2015/10/10,236.5830078125,244.94
2015/10/11,236.38690185546875,247.05
2015/10/12,238.6011962890625,245.31
2015/10/13,242.81204223632807,249.51
2015/10/14,240.47589111328125,251.99
2015/10/15,240.54644775390625,254.32
2015/10/16,241.73098754882807,262.87
2015/10/17,242.4667816162109,270.64
2015/10/18,244.20700073242188,261.64
2015/10/19,242.931396484375,263.44
2015/10/20,246.7115173339844,269.46
2015/10/21,248.87905883789065,266.27
2015/10/22,250.37869262695312,274.02
2015/10/23,256.89117431640625,276.5
2015/10/24,263.6277770996094,281.65
2015/10/25,255.5538330078125,283.68
2015/10/26,257.1732177734375,285.3
2015/10/27,262.6817321777344,293.79
2015/10/28,259.4773254394531,304.62
2015/10/29,268.3127136230469,313.86
2015/10/30,271.6361083984375,328.02
2015/10/31,278.85455322265625,314.17
2015/11/01,281.315673828125,325.43
2015/11/02,283.5898742675781,361.19
2015/11/03,292.9109802246094,403.42
2015/11/04,303.3417663574219,411.56
2015/11/05,311.06866455078125,386.35
2015/11/06,322.9967041015625,374.47
2015/11/07,311.3293762207031,386.48
2015/11/08,320.80908203125,373.37
2015/11/09,351.4189453125,380.26
2015/11/10,388.76416015625,336.82
2015/11/11,396.4353637695313,311.08
2015/11/12,373.7467041015625,338.15
2015/11/13,363.2955627441406,336.75
2015/11/14,374.0343322753906,332.91
2015/11/15,362.3174133300781,320.17
2015/11/16,368.4778137207031,330.75
2015/11/17,330.29638671875,335.09
2015/11/18,308.3199462890625,334.59
2015/11/19,331.6273498535156,326.15
2015/11/20,330.4400939941406,322.02
2015/11/21,327.1137390136719,326.93
2015/11/22,316.1474914550781,324.54
2015/11/23,325.2602233886719,323.05
2015/11/24,328.9705810546875,320.05
2015/11/25,328.5013122558594,328.21
2015/11/26,321.2373046875,352.68
2015/11/27,317.6539001464844,358.04
2015/11/28,321.8749084472656,357.38
2015/11/29,319.8183898925781,371.29
2015/11/30,318.4778747558594,377.32
2015/12/01,315.87823486328125,362.49
2015/12/02,322.8676452636719,359.19
2015/12/03,344.1712341308594,361.05
2015/12/04,349.02838134765625,363.18
2015/12/05,348.4432067871094,388.95
2015/12/06,360.8403015136719,388.78
2015/12/07,366.2145690917969,395.54
2015/12/08,352.9877014160156,415.56
2015/12/09,350.2451171875,417.56
2015/12/10,351.763916015625,415.48
2015/12/11,353.6443786621094,451.94
2015/12/12,376.7015075683594,435.0
2015/12/13,376.54779052734375,433.76
2015/12/14,382.9943542480469,444.18
2015/12/15,401.4649658203125,465.32
2015/12/16,403.3190002441406,454.93
2015/12/17,401.5021362304688,456.08
2015/12/18,436.0139770507813,463.62
2015/12/19,419.9295654296875,462.32
2015/12/20,418.7603759765625,442.68
2015/12/21,428.8780517578125,438.64
2015/12/22,449.1280212402344,436.57
2015/12/23,438.95550537109375,442.4
2015/12/24,440.6822204589844,454.98
2015/12/25,447.6401062011719,455.65
2015/12/26,446.3847961425781,417.27
2015/12/27,427.56201171875,422.82
2015/12/28,423.4784851074219,422.28
2015/12/29,421.6944274902344,432.98
2015/12/30,427.16357421875,426.62
2015/12/31,438.9212341308594,430.57
2016/01/01,439.5630187988281,434.33
2016/01/02,403.3199157714844,433.44
2016/01/03,408.4940490722656,430.01
2016/01/04,408.2604370117188,433.09
2016/01/05,418.0323181152344,431.96
2016/01/06,412.53656005859375,429.11
2016/01/07,416.2603454589844,458.05
2016/01/08,419.8154602050781,453.23
2016/01/09,418.9730529785156,447.61
2016/01/10,415.7317199707031,447.99
2016/01/11,418.255859375,448.43
2016/01/12,417.2323913574219,435.69
2016/01/13,414.5814514160156,432.37
2016/01/14,441.7384033203125,430.31
2016/01/15,437.3925476074219,364.33
2016/01/16,432.0337829589844,387.54
2016/01/17,432.3953857421875,382.3
2016/01/18,433.1241149902344,387.17
2016/01/19,421.3468627929688,380.15
2016/01/20,418.2431335449219,420.23
2016/01/21,416.4654541015625,410.26
2016/01/22,355.6188659667969,382.49
2016/01/23,376.5389099121094,387.49
2016/01/24,371.7814636230469,402.97
2016/01/25,376.2023315429688,391.73
2016/01/26,370.0669860839844,392.15
2016/01/27,406.794677734375,394.97
2016/01/28,397.4920043945313,380.29
2016/01/29,371.7892150878906,379.47
2016/01/30,376.3186950683594,378.26
2016/01/31,390.4596862792969,368.77
2016/02/01,380.2485046386719,373.06
2016/02/02,380.335693359375,374.45
2016/02/03,382.8227844238281,369.95
2016/02/04,369.4991760253906,389.59
2016/02/05,368.681884765625,386.55
2016/02/06,367.5986328125,376.52
2016/02/07,359.13970947265625,376.62
2016/02/08,362.8987121582031,373.45
2016/02/09,364.3040466308594,376.03
2016/02/10,360.05810546875,381.65
2016/02/11,377.4593200683594,379.65
2016/02/12,374.77935791015625,384.26
2016/02/13,365.8728942871094,391.86
2016/02/14,365.9612426757813,407.23
2016/02/15,363.1346435546875,400.18
2016/02/16,365.575439453125,407.49
2016/02/17,370.49114990234375,416.32
2016/02/18,368.6569213867188,422.37
2016/02/19,372.4510803222656,420.79
2016/02/20,379.0880432128906,437.16
2016/02/21,392.6388854980469,438.8
2016/02/22,386.4016418457031,437.75
2016/02/23,393.2503662109375,420.74
2016/02/24,400.9272766113281,424.95
2016/02/25,406.2240905761719,424.54
2016/02/26,404.8752746582031,432.15
2016/02/27,419.7173156738281,432.52
2016/02/28,421.2159423828125,433.5
2016/02/29,420.4122619628906,437.7
2016/03/01,404.90130615234375,435.12
2016/03/02,408.3830261230469,423.99
2016/03/03,407.9332580566406,421.65
2016/03/04,415.083984375,410.94
2016/03/05,415.42083740234375,400.57
2016/03/06,416.3136291503906,407.71
2016/03/07,419.8284606933594,414.32
2016/03/08,417.5367736816406,413.97
2016/03/09,407.246826171875,414.86
2016/03/10,404.9758605957031,417.13
2016/03/11,395.2738952636719,421.69
2016/03/12,386.2073364257813,411.62
2016/03/13,392.4414367675781,414.07
2016/03/14,398.11614990234375,416.44
2016/03/15,397.9112243652344,416.83
2016/03/16,398.6158447265625,417.01
2016/03/17,400.6003723144531,420.62
2016/03/18,404.7041320800781,409.55
2016/03/19,395.8019714355469,410.44
2016/03/20,398.13427734375,413.76
2016/03/21,400.43157958984375,413.31
2016/03/22,400.6450500488281,418.09
2016/03/23,400.4216918945313,418.04
2016/03/24,403.724609375,416.39
2016/03/25,393.9440002441406,417.18
2016/03/26,394.7269592285156,417.95
2016/03/27,397.6932373046875,426.77
2016/03/28,397.2440490722656,424.23
2016/03/29,401.8107299804688,416.52
2016/03/30,401.7915649414063,414.82
2016/03/31,400.3163146972656,416.73
2016/04/01,401.0223083496094,417.96
2016/04/02,401.7110595703125,420.87
2016/04/03,409.6678161621094,420.9
2016/04/04,407.3106994628906,421.44
2016/04/05,400.4885559082031,424.03
2016/04/06,398.9713745117188,423.41
2016/04/07,400.6844787597656,422.74
2016/04/08,401.784912109375,420.35
2016/04/09,404.3928833007813,419.41
2016/04/10,404.6579284667969,421.56
2016/04/11,405.0086364746094,422.48
2016/04/12,407.2111511230469,425.19
2016/04/13,406.5416259765625,423.73
2016/04/14,405.6457214355469,424.28
2016/04/15,403.5166320800781,429.71
2016/04/16,402.6805114746094,430.57
2016/04/17,404.3929443359375,427.4
2016/04/18,405.0271911621094,428.59
2016/04/19,407.5851745605469,435.51
2016/04/20,406.5291442871094,441.39
2016/04/21,407.0068664550781,449.42
2016/04/22,411.8752136230469,445.74
2016/04/23,412.6483459472656,450.28
2016/04/24,409.8140563964844,458.55
2016/04/25,410.5695190429688,461.43
2016/04/26,416.5861511230469,466.09
2016/04/27,422.0506286621094,444.69
2016/04/28,429.5875549316406,449.01
2016/04/29,426.2301025390625,455.1
2016/04/30,430.3738708496094,448.32
2016/05/01,437.8462829589844,451.88
2016/05/02,440.2815856933594,444.67
2016/05/03,444.2606506347656,450.3
2016/05/04,424.44525146484375,446.72
2016/05/05,428.0306396484375,447.98
2016/05/06,433.4933776855469,459.6
2016/05/07,427.4135437011719,458.54
2016/05/08,430.5359191894531,458.55
2016/05/09,424.2676086425781,460.48
2016/05/10,429.7476196289063,450.89
2016/05/11,426.5065002441406,452.73
2016/05/12,427.3307189941406,454.77
2016/05/13,437.7838439941406,455.67
2016/05/14,436.8258056640625,455.67
2016/05/15,437.4637145996094,457.57
2016/05/16,439.0407409667969,454.16
2016/05/17,429.9559020996094,453.78
2016/05/18,431.6254577636719,454.62
2016/05/19,433.4715270996094,438.71
2016/05/20,434.28564453125,442.68
2016/05/21,434.28564453125,443.19
2016/05/22,435.8616943359375,439.32
2016/05/23,432.7085571289063,444.15
2016/05/24,432.4369812011719,445.98
2016/05/25,433.5008239746094,449.6
2016/05/26,419.1817321777344,453.38
2016/05/27,422.7455749511719,473.46
2016/05/28,423.2043151855469,530.04
2016/05/29,419.77978515625,526.23
2016/05/30,424.4038696289063,533.86
2016/05/31,426.0244140625,531.39
2016/06/01,429.391357421875,536.92
2016/06/02,432.989013671875,537.97
2016/06/03,451.5788269042969,569.19
2016/06/04,505.7380065917969,572.73
2016/06/05,502.0090026855469,574.98
2016/06/06,509.3848571777344,585.54
2016/06/07,507.0639953613281,576.6
2016/06/08,512.5247192382812,581.65
2016/06/09,512.4679565429688,574.63
2016/06/10,543.471435546875,577.47
2016/06/11,547.0352172851562,606.73
2016/06/12,548.9132080078125,672.78
2016/06/13,559.4267578125,704.38
2016/06/14,549.4464721679688,685.56
2016/06/15,554.1561279296875,694.47
2016/06/16,547.2379760742188,766.31
2016/06/17,550.0872802734375,748.91
2016/06/18,579.8133544921875,756.23
2016/06/19,648.4734497070312,763.78
2016/06/20,682.4676513671875,737.23
2016/06/21,662.4151611328125,666.65
2016/06/22,671.8355712890625,596.12
2016/06/23,749.5344848632812,623.98
2016/06/24,730.5772094726562,665.3
2016/06/25,738.5516357421875,665.12
2016/06/26,746.5355834960938,629.37
2016/06/27,718.6755981445312,655.28
2016/06/28,643.0142211914062,647.0
2016/06/29,569.4913330078125,639.89
2016/06/30,595.5355834960938,673.34
2016/07/01,638.8357543945312,676.3
2016/07/02,638.644775390625,703.7
2016/07/03,601.2644653320312,658.66
2016/07/04,628.4732055664062,683.66
2016/07/05,618.742919921875,670.63
2016/07/06,611.3092041015625,677.33
2016/07/07,645.965087890625,640.56
2016/07/08,649.118408203125,666.52
2016/07/09,678.54541015625,650.96
2016/07/10,630.4090576171875,649.36
2016/07/11,656.18359375,647.66
2016/07/12,641.5299682617188,664.55
2016/07/13,649.5881958007812,654.47
2016/07/14,610.9814453125,658.08
2016/07/15,638.235595703125,663.26
2016/07/16,621.8402709960938,660.77
2016/07/17,620.3880615234375,679.46
2016/07/18,619.3408813476562,673.11
2016/07/19,637.1815185546875,672.86
2016/07/20,626.9413452148438,665.68
2016/07/21,630.9872436523438,665.01
2016/07/22,636.4700927734375,650.62
2016/07/23,633.8323364257812,655.56
2016/07/24,653.7709350585938,661.28
2016/07/25,646.8699951171875,654.1
2016/07/26,647.2711181640625,651.78
2016/07/27,639.1450805664062,654.35
2016/07/28,639.0244140625,655.03
2016/07/29,623.8014526367188,656.99
2016/07/30,629.0126342773438,655.05
2016/07/31,635.5439453125,624.68
2016/08/01,627.8206176757812,606.27
2016/08/02,625.3607788085938,547.47
2016/08/03,627.9161987304688,566.35
2016/08/04,627.659912109375,578.29
2016/08/05,629.7283325195312,575.04
2016/08/06,627.6810302734375,587.78
2016/08/07,595.8515014648438,592.69
2016/08/08,576.4478759765625,591.05
2016/08/09,518.4417114257812,587.8
2016/08/10,536.4515991210938,592.1
2016/08/11,549.225830078125,589.12
2016/08/12,545.9970703125,587.56
2016/08/13,558.7062377929688,585.59
2016/08/14,563.5580444335938,570.47
2016/08/15,561.7154541015625,567.24
2016/08/16,558.3866577148438,577.44
2016/08/17,562.3785400390625,573.22
2016/08/18,559.5274047851562,574.32
2016/08/19,557.9650268554688,575.63
2016/08/20,555.9949340820312,581.7
2016/08/21,540.5322875976562,581.31
2016/08/22,536.7713012695312,586.75
2016/08/23,547.0133666992188,583.41
2016/08/24,542.29150390625,580.18
2016/08/25,543.8427124023438,577.76
2016/08/26,545.1334838867188,579.65
2016/08/27,551.1345825195312,569.95
2016/08/28,551.2073364257812,573.91
2016/08/29,556.3255004882812,574.11
2016/08/30,553.941650390625,577.5
2016/08/31,550.7979125976562,575.47
2016/09/01,548.2763061523438,572.3
2016/09/02,550.156005859375,575.54
2016/09/03,540.5419921875,598.21
2016/09/04,544.5213012695312,608.63
2016/09/05,545.3970336914062,606.59
2016/09/06,549.259521484375,610.44
2016/09/07,546.9867553710938,614.54
2016/09/08,543.4298706054688,626.32
2016/09/09,546.6463623046875,622.86
2016/09/10,569.4019775390625,623.51
2016/09/11,580.0048217773438,606.72
2016/09/12,576.3858032226562,608.24
2016/09/13,580.409912109375,609.24
2016/09/14,584.5506591796875,610.68
2016/09/15,597.4739379882812,607.16
2016/09/16,593.9032592773438,606.97
2016/09/17,594.5734252929688,605.98
2016/09/18,577.7864379882812,609.87
2016/09/19,579.712158203125,609.23
2016/09/20,580.8773193359375,608.31
2016/09/21,582.6177368164062,597.15
2016/09/22,579.60400390625,596.3
2016/09/23,579.4093017578125,602.84
2016/09/24,578.3955688476562,602.63
2016/09/25,581.9298706054688,600.83
2016/09/26,581.2787475585938,608.04
2016/09/27,579.4217529296875,606.17
2016/09/28,567.2276611328125,604.73
2016/09/29,566.9013671875,605.69
2016/09/30,573.517333984375,609.73
2016/10/01,573.3043823242188,613.98
2016/10/02,571.0404052734375,610.89
2016/10/03,579.3887939453125,612.13
2016/10/04,577.2296142578125,610.2
2016/10/05,575.5232543945312,612.51
2016/10/06,576.4999389648438,613.02
2016/10/07,580.6182250976562,617.12
2016/10/08,584.96484375,619.11
2016/10/09,582.5158081054688,616.75
2016/10/10,585.6716918945312,618.99
2016/10/11,583.5181884765625,641.07
2016/10/12,586.5617065429688,636.19
2016/10/13,587.2662963867188,636.79
2016/10/14,591.5121459960938,640.38
2016/10/15,593.5769653320312,638.65
2016/10/16,591.1285400390625,641.63
2016/10/17,593.125732421875,639.19
2016/10/18,616.432373046875,637.96
2016/10/19,611.0433959960938,630.52
2016/10/20,611.7954711914062,630.86
2016/10/21,615.56396484375,632.83
2016/10/22,613.7471313476562,657.29
2016/10/23,616.9083251953125,657.07
2016/10/24,613.9523315429688,653.76
2016/10/25,612.0309448242188,657.59
2016/10/26,604.6813354492188,678.3
2016/10/27,604.9261474609375,688.31
2016/10/28,606.9840698242188,689.65
2016/10/29,632.7277221679688,714.48
2016/10/30,632.7946166992188,701.86
2016/10/31,628.8897705078125,700.97
2016/11/01,633.5482788085938,729.79
2016/11/02,655.3032836914062,740.83
2016/11/03,665.7827758789062,688.7
2016/11/04,667.2218627929688,703.23
2016/11/05,693.9918823242188,703.42
2016/11/06,680.9451904296875,711.52
2016/11/07,679.1249389648438,703.13
2016/11/08,709.5435180664062,709.85
2016/11/09,721.9696655273438,723.27
2016/11/10,665.6058959960938,715.53
2016/11/11,681.2710571289062,716.41
2016/11/12,681.4765014648438,705.05
2016/11/13,690.2422485351562,702.03
2016/11/14,682.4755249023438,705.02
2016/11/15,690.0289916992188,711.62
2016/11/16,704.501708984375,744.2
2016/11/17,696.6355590820312,740.98
2016/11/18,697.5859985351562,751.59
2016/11/19,685.3280639648438,751.62
2016/11/20,682.073974609375,731.03
2016/11/21,687.8051147460938,739.25
2016/11/22,694.171142578125,751.35
2016/11/23,729.2061767578125,744.59
2016/11/24,726.0359497070312,740.29
2016/11/25,737.5492553710938,741.65
2016/11/26,737.5810546875,735.38
2016/11/27,715.6026000976562,732.03
2016/11/28,723.9074096679688,735.81
2016/11/29,736.7435302734375,735.6
2016/11/30,730.2357788085938,745.69
2016/12/01,725.6668090820312,756.77
2016/12/02,727.7456665039062,777.94
2016/12/03,721.1067504882812,771.16
2016/12/04,717.556884765625,773.87
2016/12/05,721.0042114257812,758.7
2016/12/06,721.2426147460938,764.22
2016/12/07,731.5704345703125,768.13
2016/12/08,743.3418579101562,770.81
2016/12/09,764.7658081054688,772.79
2016/12/10,757.6238403320312,774.65
2016/12/11,760.4801025390625,769.73
2016/12/12,744.3961181640625,780.09
2016/12/13,750.541259765625,780.56
2016/12/14,754.6981811523438,781.48
2016/12/15,757.4489135742188,778.09
2016/12/16,759.5997314453125,784.91
2016/12/17,761.5481567382812,790.83
2016/12/18,756.3917236328125,790.53
2016/12/19,766.9674682617188,792.71
2016/12/20,767.52685546875,800.88
2016/12/21,768.7463989257812,834.28
2016/12/22,765.3662719726562,864.54
2016/12/23,772.2391967773438,921.98
2016/12/24,778.3560180664062,898.82
2016/12/25,778.0463256835938,896.18
2016/12/26,780.3463134765625,907.61
2016/12/27,788.6618041992188,933.2
2016/12/28,822.7432250976562,975.92
2016/12/29,852.8880615234375,973.5
2016/12/30,909.0870971679688,961.24
2016/12/31,886.6970825195312,963.74
2017/01/01,884.1253051757812,998.33
2017/01/02,895.2311401367188,1021.75
2017/01/03,920.1622314453124,1043.84
2017/01/04,960.7011108398438,1154.73
2017/01/05,959.7415161132812,1013.38
2017/01/06,947.6994018554688,902.2
2017/01/07,950.0633544921876,908.59
2017/01/08,982.4208374023438,911.2
2017/01/09,1003.97412109375,902.83
2017/01/10,1025.0540771484375,907.68
2017/01/11,1123.6461181640625,777.76
2017/01/12,998.925048828125,804.83
2017/01/13,891.7040405273438,823.98
2017/01/14,898.0258178710938,818.41
2017/01/15,900.6010131835938,821.8
2017/01/16,892.9151000976562,831.53
2017/01/17,897.8418579101562,907.94
2017/01/18,764.0702514648438,886.62
2017/01/19,792.4595947265625,899.07
2017/01/20,812.6592407226562,895.03
2017/01/21,806.8418579101562,921.79
2017/01/22,810.3840942382812,924.67
2017/01/23,820.521728515625,921.01
2017/01/24,898.9249877929688,892.69
2017/01/25,877.5169677734375,901.54
2017/01/26,889.80078125,917.59
2017/01/27,885.7102661132812,919.75
2017/01/28,912.4949951171876,921.59
2017/01/29,915.3516845703124,919.5
2017/01/30,912.1297607421876,920.38
2017/01/31,883.4957275390625,970.4
2017/02/01,892.0888671875,989.02
2017/02/02,907.6975708007812,1011.8
2017/02/03,909.8167114257812,1029.91
2017/02/04,911.630859375,1042.9
2017/02/05,909.56982421875,1027.34
2017/02/06,910.6705932617188,1038.15
2017/02/07,960.2822265625,1061.35
2017/02/08,977.9471435546876,1063.07
2017/02/09,1000.3488159179688,994.38
2017/02/10,1017.5181274414062,988.67
2017/02/11,1029.6243896484375,1004.45
2017/02/12,1015.1118774414062,999.18
2017/02/13,1026.1241455078125,990.64
2017/02/14,1048.0035400390625,1004.55
2017/02/15,1049.89697265625,1007.48
2017/02/16,984.993896484375,1027.44
2017/02/17,979.4240112304688,1046.21
2017/02/18,994.5958251953124,1054.42
2017/02/19,989.5458984375,1047.87
2017/02/20,980.730712890625,1079.98
2017/02/21,993.98681640625,1115.3
2017/02/22,997.3134765625,1117.44
2017/02/23,1016.8400268554688,1166.72
2017/02/24,1034.2735595703125,1173.68
2017/02/25,1041.914794921875,1143.84
2017/02/26,1035.821533203125,1165.2
2017/02/27,1065.473876953125,1179.97
2017/02/28,1097.5506591796875,1179.97
2017/03/01,1098.8184814453125,1222.5
2017/03/02,1144.7086181640625,1251.01
2017/03/03,1151.5626220703125,1274.99
2017/03/04,1125.1383056640625,1255.15
2017/03/05,1144.089111328125,1267.12
2017/03/06,1157.1416015625,1272.83
2017/03/07,1156.5262451171875,1223.54
2017/03/08,1192.9986572265625,1150.0
2017/03/09,1215.0440673828125,1188.49
2017/03/10,1234.5972900390625,1116.72
2017/03/11,1217.8037109375,1175.83
2017/03/12,1227.9462890625,1221.38
2017/03/13,1232.649658203125,1231.92
2017/03/14,1189.4635009765625,1240.0
2017/03/15,1124.6739501953125,1249.61
2017/03/16,1157.1925048828125,1187.81
2017/03/17,1094.289306640625,1100.23
2017/03/18,1145.9451904296875,973.82
2017/03/19,1185.2325439453125,1036.74
2017/03/20,1194.0609130859375,1054.23
2017/03/21,1200.799560546875,1120.54
2017/03/22,1212.6025390625,1049.14
2017/03/23,1160.072265625,1038.59
2017/03/24,1082.804443359375,937.52
2017/03/25,964.91943359375,972.78
2017/03/26,1024.994140625,966.72
2017/03/27,1042.2965087890625,1045.77
2017/03/28,1103.019775390625,1047.15
2017/03/29,1037.6220703125,1039.97
2017/03/30,1027.883544921875,1026.43
2017/03/31,930.1121826171876,1071.79
2017/04/01,964.9393920898438,1080.5
2017/04/02,959.3558959960938,1102.17
2017/04/03,1035.187744140625,1143.81
2017/04/04,1036.3519287109375,1133.25
2017/04/05,1028.9686279296875,1124.78
